충전소명,충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
인천서부 시승센터(고객만 이용가능),인천광역시 남동구 인주대로 629,인천광역시,-,10:00,18:00,Y,N,-,1,0,N,인천광역시 남동구 인주대로 629,인천광역시 남동구 구월동 1145-7,현대자동차,032-425-7365,37.4501376551,126.7069356171,2019-06-27,3530000,인천광역시 남동구,
LH인천지역본부,인천광역시 남동구 논현로 46번길 23 지하 2층 주차장 중간 부근(논현동 639-1 지하 2층 주차장 중간 부근),인천광역시,-,00:00,23:59,Y,N,-,2,0,Y,인천광역시 남동구 논현로 46번길 23 지하 2층 주차장 중간 부근(논현동 639-1 지하 2층 주차장 중간 부근),인천광역시 남동구 논현동 639-1,지엔텔,1544-4279,37.4075592,126.7055286,2019-06-27,3530000,인천광역시 남동구,
인천광역시청,인천광역시 남동구 정각로 29 지상주차장(구월동 1138),인천광역시,-,00:00,23:59,Y,N,-,3,0,N,인천광역시 남동구 정각로 29 지상주차장(구월동),인천광역시 남동구 구월동 1138,지엔텔,1544-4279,37.4562553577,126.7047010106,2019-06-27,3530000,인천광역시 남동구,
형제전기,인천광역시 남동구 남동대로 150 (고잔동),인천광역시,-,00:00,23:59,Y,N,-,2,0,Y,인천광역시 남동구 남동대로 150 (고잔동),인천광역시 남동구 고잔동 672,케이티,1522-4700,37.3989201882,126.6940525349,2019-06-27,3530000,인천광역시 남동구,
소래포구종합어시장,"인천광역시 남동구 소래역로 12 (논현동, 소래포구종합어시장)",인천광역시,-,00:00,23:59,Y,N,-,1,0,Y,"인천광역시 남동구 소래역로 12 (논현동, 소래포구종합어시장)",인천광역시 남동구 논현동 680-1,케이티,1522-4700,37.3987355807,126.7371771166,2019-06-27,3530000,인천광역시 남동구,
삼천리기계,인천광역시 남동구 남동대로 99 (고잔동),인천광역시,-,00:00,23:59,Y,N,-,1,0,Y,인천광역시 남동구 남동대로 99 (고잔동),인천광역시 남동구 고잔동 693-2,케이티,1522-4700,37.3957035,126.6903860,2019-06-27,3530000,인천광역시 남동구,
인천논현푸르지오(입주민),인천광역시 남동구 청능대로 596 (논현동),인천광역시,-,00:00,23:59,Y,N,-,5,0,Y,인천광역시 남동구 청능대로 596 (논현동),인천광역시 남동구 논현동 650-1,케이티,1522-4700,37.4004201,126.7255610,2019-06-27,3530000,인천광역시 남동구,
구월4동주민센터,인천광역시 남동구 구월말로 7 구월4동주민센터,인천광역시,-,09:00,18:00,Y,N,-,1,0,N,인천광역시 남동구 구월말로 7 구월4동주민센터,인천광역시 남동구 구월동 1296-6,에버온,1661-7766,37.4495932,126.7240559,2019-06-27,3530000,인천광역시 남동구,
구월3동주민센터,인천광역시 남동구 문화서로 84 구월3동주민센터,인천광역시,-,09:00,18:00,Y,N,-,1,0,N,인천광역시 남동구 문화서로 84 구월3동주민센터,인천광역시 남동구 구월동 1098-7,에버온,1661-7766,37.4526543,126.6969208,2019-06-27,3530000,인천광역시 남동구,
구월2동주민센터,인천광역시 남동구 구월로 208 구월2동주민센터,인천광역시,-,09:00,18:00,Y,N,-,1,0,N,인천광역시 남동구 구월로 208 구월2동주민센터,인천광역시 남동구 구월동 23-1,에버온,1661-7766,37.4560591,126.7133431,2019-06-27,3530000,인천광역시 남동구,
간석3동주민센터,인천광역시 남동구 용천로 186 간석3동주민센터,인천광역시,-,09:00,18:00,Y,N,-,1,0,N,인천광역시 남동구 용천로 186 간석3동주민센터,인천광역시 남동구 간석동 49-1,에버온,1661-7766,37.4660789,126.7146172,2019-06-27,3530000,인천광역시 남동구,
장수서창동주민센터,인천광역시 남동구 독곡로 28(서창동) 장수서창동주민센터,인천광역시,-,09:00,18:00,Y,N,-,1,0,N,인천광역시 남동구 독곡로 28(서창동) 장수서창동주민센터,인천광역시 남동구 서창동 558-2,에버온,1661-7766,37.4357305,126.7474508,2019-06-27,3530000,인천광역시 남동구,
만수6동주민센터,인천광역시 남동구 장승남로 47(만수동) 만수6동주민센터,인천광역시,-,09:00,18:00,Y,N,-,1,0,N,인천광역시 남동구 장승남로 47(만수동) 만수6동주민센터,인천광역시 남동구 만수동 1020,에버온,1661-7766,37.4437265,126.7376429,2019-06-27,3530000,인천광역시 남동구,
만수5동주민센터,인천광역시 남동구 만경로28번길 3(만수동) 만수5동주민센터,인천광역시,-,09:00,18:00,Y,N,-,1,0,N,인천광역시 남동구 만경로28번길 3(만수동) 만수5동주민센터,인천광역시 남동구 만수동 876,에버온,1661-7766,37.4577629,126.7277420,2019-06-27,3530000,인천광역시 남동구,
만수4동주민센터,인천광역시 남동구 만수로50번길 39(만수동) 만수4동주민센터,인천광역시,-,09:00,18:00,Y,N,-,1,0,N,인천광역시 남동구 만수로50번길 39(만수동) 만수4동주민센터,인천광역시 남동구 만수동 21,에버온,1661-7766,37.4594550,126.7356288,2019-06-27,3530000,인천광역시 남동구,
만수3동주민센터,인천광역시 남동구 서판로 11(만수동) 만수3동주민센터,인천광역시,-,09:00,18:00,Y,N,-,1,0,N,인천광역시 남동구 서판로 11(만수동) 만수3동주민센터,인천광역시 남동구 만수동 847-1,에버온,1661-7766,37.4619204,126.7229941,2019-06-27,3530000,인천광역시 남동구,
만수2동주민센터,인천광역시 남동구 만수서로 46(만수동) 만수2동주민센터,인천광역시,-,09:00,18:00,Y,N,-,1,0,N,인천광역시 남동구 만수서로 46(만수동) 만수2동주민센터,인천광역시 남동구 만수동 1116-2,에버온,1661-7766,37.4603490,126.7327742,2019-06-27,3530000,인천광역시 남동구,
만수1동주민센터,인천광역시 남동구 인주대로 851(만수동) 만수1동주민센터,인천광역시,-,09:00,18:00,Y,N,-,1,0,N,인천광역시 남동구 인주대로 851(만수동) 만수1동주민센터,인천광역시 남동구 만수동 983-5,에버온,1661-7766,37.4486799,126.7319587,2019-06-27,3530000,인천광역시 남동구,
논현고잔동주민센터,인천광역시 남동구 앵고개로847번길 32(논현동) 논현고잔동주민센터,인천광역시,-,09:00,18:00,Y,N,-,1,0,N,인천광역시 남동구 앵고개로847번길 32(논현동) 논현고잔동주민센터,인천광역시 남동구 논현동 744-4,에버온,1661-7766,37.3977668402,126.7263883829,2019-06-27,3530000,인천광역시 남동구,
논현2동주민센터,인천광역시 남동구 논현고잔로 248 (논현동) 논현2동주민센터,인천광역시,-,09:00,18:00,Y,N,-,1,0,N,인천광역시 남동구 논현고잔로 248 (논현동) 논현2동주민센터,인천광역시 남동구 논현동 633-3,에버온,1661-7766,37.4041827,126.7163847,2019-06-27,3530000,인천광역시 남동구,
논현1동주민센터,인천광역시 남동구 소래역로 115(논현동) 논현1동주민센터,인천광역시,-,09:00,18:00,Y,N,-,1,0,N,인천광역시 남동구 소래역로 115(논현동) 논현1동주민센터,인천광역시 남동구 논현동 603-5,에버온,1661-7766,37.4056486,126.7293105,2019-06-27,3530000,인천광역시 남동구,
간석1동주민센터,인천광역시 남동구 구월로137번길 39 (간석동) 간석1동주민센터,인천광역시,-,09:00,18:00,Y,N,-,1,0,N,인천광역시 남동구 구월로137번길 39 (간석동) 간석1동주민센터,인천광역시 남동구 간석동 353-4,에버온,1661-7766,37.4585704,126.7052772,2019-06-27,3530000,인천광역시 남동구,
한국전기안전공사 인천지역본부(직원),인천광역시 남동구 성말로 13번길 36-9 한국전기안전공사 인천지역본부,인천광역시,-,10:00,18:00,Y,N,-,2,0,Y,인천광역시 남동구 성말로13번길 36-9 한국전기안전공사 인천지역본부,인천광역시 남동구 구월동 1452-1,대영채비,1522-2573,37.4471773,126.7028461,2019-06-27,3530000,인천광역시 남동구,
목포관광안내소,전라남도 목포시 영산로 843 목포관광안내소 옆(무안에서 목포로진입해서 오른쪽 목포관광안내소옆),전라남도,연중무휴,00:00,00:00,N,Y,,0,1,N,전라남도 목포시 영산로 843,,한국자동차환경협회,,34.838268,126.422267,2019-06-28,4800000,전라남도 목포시,
목포시청 민원주차장,전라남도 목포시청 의회 뒷편주차장,전라남도,연중무휴,00:00,00:00,N,Y,,1,1,N,전라남도 목포시 양을로 203,,한국자동차환경협회,,34.811622,126.391975,2019-06-28,4800000,전라남도 목포시,
한국전력,전라남도 목포시 한국전력공사목포지점내,전라남도,연중무휴,00:00,00:00,N,Y,,0,1,N,전라남도 목포시 삼학로370,,한국전력,,34.803661,126.409495,2019-06-28,4800000,전라남도 목포시,
목포시 LGBESTSHOP(목포상동점),전라남도 목포시 상동LG전자주차장내,전라남도,연중무휴,00:00,00:00,Y,N,,1,0,N,전라남도 목포시 백년대로282,,포스코ICT,,34.802708,126.419142,2019-06-28,4800000,전라남도 목포시,
북항광장 공영주차장,전라남도 목포시 죽교천로 131,전라남도,연중무휴,00:00,00:00,N,Y,,0,1,N,전라남도 목포시 죽교천로 131,,한국전력,,34.80293052,126.3684417,2019-06-28,4800000,전라남도 목포시,
자동차등록사무소,전라남도 목포시 연산로 197(연산동),전라남도,연중무휴,00:00,00:00,N,Y,,0,1,N,전라남도 목포시 연산로 197,,한국전력,,34.81306209,126.3765482,2019-06-28,4800000,전라남도 목포시,
원형2공영주차장,전라남도 목포시 상동 1130(롯데시네마 옆),전라남도,연중무휴,00:00,00:00,N,Y,,0,1,N,전라남도 목포시 원형로 42,,한국전력,,34.79921837,126.4323845,2019-06-28,4800000,전라남도 목포시,
원형1공영주차장,전라남도 목포시 원형로 8,전라남도,연중무휴,00:00,00:00,N,Y,,0,1,N,전라남도 목포시 원형로 8,,한국전력,,34.7981905,126.4302622,2019-06-28,4800000,전라남도 목포시,
신흥동 주민센터,전라남도 목포시 하당로 66(상동),전라남도,연중무휴,00:00,00:00,N,Y,,0,1,N,전라남도 목포시 하당로 66,,한국전력,,34.79884473,126.4188199,2019-06-28,4800000,전라남도 목포시,
부주동 행정복지센터,전라남도 목포시 남악1로 51번가길 2(옥암동),전라남도,연중무휴,00:00,00:00,N,Y,,0,1,N,전라남도 목포시 남악1로 51번가길 2,,한국전력,,34.79078762,126.3852447,2019-06-28,4800000,전라남도 목포시,
동부시장공영주차장,전라남도 목포시 영산로 257번길 15(동부시장 옆),전라남도,연중무휴,00:00,00:00,N,Y,,0,1,N,전라남도 목포시 영산로 257번길 15,,한국전력,,34.80454186,126.3934169,2019-06-28,4800000,전라남도 목포시,
목포유통센터,전라남도 목포시 선곡로 33,전라남도,연중무휴,00:00,00:00,N,Y,,0,2,N,전라남도 목포시 선곡로 33,,한국전력,,34.8189194,126.4292503,2019-06-28,4800000,전라남도 목포시,
충청북도 제천시 한국전력제천지사,외부 주차장,충청북도,연중무휴,00:00,23:59,Y,N,,1,,N,충청북도 제천시 풍양로 57(의림동),충청북도 제천시 의림동 117 한국전력제천지점,,,37.1393002562,128.206638,2019-06-19,4400000,충청북도 제천시,
충청북도 제천시 청풍면사무소,외부 주차장,충청북도,연중무휴,00:00,23:59,Y,N,,1,,N,충청북도 제천시 청풍면 청풍호로 2115,충청북도 제천시 청풍면 물태리 133 청풍면사무소,,,37.000946245,128.168571267,2019-06-19,4400000,충청북도 제천시,
충청북도 제천시 관광정보센터,외부 주차장,충청북도,연중무휴,00:00,23:59,Y,N,,1,,N,충청북도 제천시 청풍면 청풍호로50길 6,충청북도 제천시 청풍면 교리 147,,,37.012231,128.179197,2019-06-19,4400000,충청북도 제천시,
충청북도 제천시 수산면사무소,외부 주차장,충청북도,연중무휴,00:00,23:59,Y,N,,1,,N,충청북도 제천시 수산면 월악로26길 39 수산면사무소,충청북도 제천시 수산면 수산리 601-7,,,36.933773,128.180973,2019-06-19,4400000,충청북도 제천시,
충청북도 제천시 수산복지회관,외부 주차장,충청북도,연중무휴,00:00,23:59,Y,N,,1,,N,충청북도 제천시 수산면 지곡로 1,충청북도 제천시 수산면 수산리 609-9,,,36.934616,128.185277,2019-06-19,4400000,충청북도 제천시,
충청북도 제천시 금성면사무소,외부 주차장,충청북도,연중무휴,00:00,23:59,Y,N,,1,,N,충청북도 제천시 금성면 청풍호로 1045 금성면사무소,충청북도 제천시 금성면 구룡리 66-11,,,37.0618247153,128.168411661,2019-06-19,4400000,충청북도 제천시,
충청북도 제천시 덕산면사무소,외부 주차장,충청북도,연중무휴,00:00,23:59,Y,N,,1,,N,충청북도 제천시 덕산면 약초로 59,충청북도 제천시 덕산면 도전리 800-1,,043-641-4202,36.912033,128.164399213,2019-06-19,4400000,충청북도 제천시,
충청북도 제천시 신백동주민센터,외부 주차장,충청북도,연중무휴,00:00,23:59,Y,N,,1,,N,충청북도 제천시 의병대로34길 50 신백동주민센터,충청북도 제천시 신백동 306-1,,,37.1283791738,128.223249332,2019-06-19,4400000,충청북도 제천시,
충청북도 제천시 봉양읍행정복지센터,외부 주차장,충청북도,연중무휴,00:00,23:59,Y,N,,1,,N,충청북도 제천시 봉양읍 주포로 83 봉양읍사무소,충청북도 제천시 봉양읍 주포리 164-2,,043-641-4023,37.1328484548,128.121547,2019-06-19,4400000,충청북도 제천시,
충청북도 제천시 한수면사무소,외부 주차장,충청북도,연중무휴,00:00,23:59,Y,N,,1,,N,충청북도 제천시 한수면 미륵송계로8길 26,충청북도 제천시 한수면 송계리 282 한수면사무소,,,36.8854978645,128.081865,2019-06-19,4400000,충청북도 제천시,
충청북도 제천시 백운면사무소,외부 주차장,충청북도,연중무휴,00:00,23:59,Y,N,,1,,N,충청북도 제천시 백운면 애련로 13,충청북도 제천시 백운면 평동리 209-2 백운면사무소,,043-641-4282,37.1377703595,128.025817,2019-06-19,4400000,충청북도 제천시,
충청북도 제천시 건설민원동 주차장,외부 주차장,충청북도,연중무휴,00:00,23:59,N,Y,AC3상+DC차 데모,,1,N,충청북도 제천시 내토로 295(천남동),충청북도 제천시 천남동 12-2 제천시청,,043-641-5723,37.13301301,128.191499226,2019-06-19,4400000,충청북도 제천시,
충청북도 제천시 송학면사무소,외부 주차장,충청북도,연중무휴,00:00,23:59,Y,N,,1,,N,충청북도 제천시 송학면 시곡포전로1길 14-2,충청북도 제천시 송학면 시곡리 1157 송학면사무소,,043-641-4323,37.1849384028,128.260917246,2019-06-19,4400000,충청북도 제천시,
충청북도 제천시 영서동주민센터,외부 주차장,충청북도,연중무휴,00:00,23:59,Y,N,,1,,N,충청북도 제천시 동명로 11(서부동),충청북도 제천시 서부동 1155 영서동주민센터,,,37.1328100,128.2017851,2019-06-19,4400000,충청북도 제천시,
충청북도 제천시 용두동주민센터,외부 주차장,충청북도,연중무휴,00:00,23:59,Y,N,,1,,N,충청북도 제천시 용두대로17길 8,충청북도 제천시 하소동 323-24,,043-641-4512,37.141852,128.200392,2019-06-19,4400000,충청북도 제천시,
무주읍주민자치센터,전북 무주군 향학로 49번,전라북도,없음,00:00,23:59,N,Y,"DC차데모, AC3상, DC콤보",0,1,N,전라북도 무주군 향학로 49,전라북도 무주군 읍내리 315-1,,1661-9408,36.0087160,127.6620770,2018-08-22,4740000,전라북도 무주군,
안성면주민자치센터,전북 무주군 안성면 안성로 246-17,전라북도,없음,00:00,23:59,N,Y,"DC차데모, AC3상, DC콤보",0,1,N,전라북도 무주군 안성면 안성로 246-17,전라북도 무주군 안성면 장기리 1556,,1661-9409,35.8637210,127.6531570,2018-08-22,4740000,전라북도 무주군,
진안군청,진안군청 후청사 앞,전라북도,무,00:00,24:00,N,Y,AC3+DC,,01,N,전라북도 진안군 진안읍중앙로 67,전라북도 진안군 진안읍 군하리 97-4,환경부,1661-0970,35.791721,127.4245896,2019-06-10,4730000,전라북도 진안군,
